Date,Headlines,Description,labels,scores
2023-08-03 10:59:20,"Stock Market Highlights: Sensex, Nifty Gainers And Losers — Aug. 3","Adani Enterprises Ltd., Adani Ports and Special Economic Zone Ltd., Eicher Motors Ltd., Infosys Ltd. and Sun Pharmaceutical Industries Ltd. were positively adding to changes in the Nifty.

HDFC Bank Ltd., ICICI Bank Ltd., ITC Ltd., Reliance Industries Ltd. and Tata Consultancy Services Ltd. were weighing the index down.",negative,0.9068025350570679
2023-08-03 04:43:35,"Markets fall in early trade on weak global trends, foreign fund outflows","Equity indices fall for 3rd day; Sensex down 300 pts; Titan reports 4.3% drop in net profit; Sun Pharma, NTPC, HDFC Bank, L&T gain; Asian markets, US markets, Brent crude down; FIIs offload equities worth Rs 1,877.84 cr.",negative,0.9722903370857239
2023-08-03 00:35:00,"Day trading guide for Aug 03, 2023: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS, and SBI. Based on the trend, it also gives intraday trade recommendations with specific entry as well as stop-loss levels. The mentioned resistances and supports will be the exit levels. Do note that the recommendations are based on Technical Analysis and there is a risk of loss in trading.",neutral,0.9082903265953064
2023-08-02 12:08:18,"Stock Market Today: Sensex, Nifty Fall Most In A Week As HDFC Bank, RIL, ICICI Bank Drag","The S&P BSE Sensex Index closed down 676.53 points or 1.02% at 65,782.78 while the NSE Nifty 50 Index was 207 points or 1.05% lower at 19,526.55.",negative,0.9702900648117065
2023-08-02 00:33:00,"Day trading guide for Aug 02, 2023: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS and SBI. Based on the trend, it also gives intraday trade recommendations with specific entry as well as stop-loss levels. The mentioned resistances and supports will be the exit levels. Do note that the recommendations are based on Technical Analysis and there is a risk of loss in trading.",neutral,0.8999207615852356
2023-08-01 00:35:00,"Day trading guide for August 01, 2023: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS and SBI. Based on the trend, it also gives intraday trade recommendations with specific entry as well as stop-loss levels. The mentioned resistances and supports will be the exit levels. Do note that the recommendations are based on Technical Analysis and there is a risk of loss in trading.",neutral,0.8999207615852356
2023-07-31 05:22:05,HDFC Bank’s shares surge as FPI ownership hits a record,"The latest data indicates a surge, compared to the 32 per cent shareholding recorded in the corresponding quarter of the previous fiscal year. “So, with its relative valuation (compared to other global banks) and growth opportunities in India, HDFC Bank is naturally the top choice for FPIs,” said Kranthi Bathini, Director - Equity Strategy, at WealthMills Securities",positive,0.9497029185295105
2023-07-30 13:07:09,FPIs’ shareholding in HDFC Bank reaches record high; private banks attract foreign investments,"Foreign portfolio investors (FPIs) increased their stake in HDFC Bank to a record 54% by the end of June 2023, showing strong interest in India’s largest private bank after its merger with HDFC Ltd. Private sector banks, including Yes Bank and IDFC First Bank, witnessed increased FPI investment, reflecting confidence in the sector’s growth and management.",positive,0.9507072567939758
2023-07-28 13:21:59,"HDFC Bank, Swiggy Join Hands To Launch New Credit Card Offering Exciting Benefits - News18","The cashback will be deposited as Swiggy Money to the user’s account which can only be used for transactions across the Swiggy platform.
",neutral,0.95554518699646
2023-07-28 05:54:30,"Bank Nifty prediction today – Jul 28, 2023: Higher probability of a fall","Bank Nifty index opens with a gap-down, declines 0.5% during the day. Market breadth is neutral with half of the stocks in green and half in red. Federal Bank gains 1.3%, HDFC Bank loses 1%. Nifty PSU Bank index up 0.4%, Nifty Private Bank index down 0.25%. Bank Nifty futures show a confirmed double top pattern with support at 45,350. Trading strategy suggests short positions at 45,700 and 45,850 with stop-loss at 46,100 and target at 45,350.",negative,0.9542301893234253
2023-07-28 00:35:00,"Day trading guide for July 28, 2023: Intraday supports, resistances for Nifty50 stocks","The Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks such as Reliance Industries, Infosys, HDFC Bank, TCS and SBI. Based on the trend, it also gives intraday trade recommendations with specific entry as well as stop-loss levels.",neutral,0.9380837082862854
2023-07-27 11:13:03,"Sensex falls 440 points, Nifty tests 19,650","Equity indices Sensex & Nifty fell on July 27 due to heavy selling of bellwether stocks HDFC Bank, M&M, Nestle & Reliance Industries. Interest rate hike by U.S. Fed failed to boost sentiments. ",negative,0.9693875908851624
2023-07-27 12:39:08,"Stock Market Today: Sensex, Nifty Fall As HDFC Bank, M&M, ITC Drag; Pharma Stocks Advance","The S&P BSE Sensex Index closed down 440 points or 0.66% at 66,266.82 while the NSE Nifty 50 Index was 118 points or 0.60% lower at 19,659.90.",negative,0.9703677296638489
2023-07-27 00:32:30,"Day Trading Guide for July 27, 2023","Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks, such as Reliance Industries, Infosys, HDFC Bank, TCS, and SBI. ",neutral,0.9158732891082764
2023-07-26 13:12:08,Swiggy and HDFC Bank Launch Co-Branded Credit Card with Exciting Cashback Offers and Benefits,"Swiggy & HDFC Bank partner to launch co-branded credit card offering 10 per cent cashback on Swiggy & 5 per cent on other platforms. Customers get 1 per cent cashback on other spending and 3-month free Swiggy One membership. Cardholders enjoy World Tier Mastercard benefits like free stay & dine, loyalty memberships & more. Apply via Swiggy app or HDFC Bank website.",neutral,0.872226357460022
2023-07-26 15:25:04,HDFC Bank Partners With Dvara KGFS for Co-Lending Loans to Micro Enterprises - News18,"Dvara KGFS, a Chennai-based NBFC, has entered into a co-lending partnership with HDFC Bank to provide capital to micro business",positive,0.8756077885627747
2023-07-26 04:41:52,Big banks locked in ‘war’ for large corporate loans,"India's top four banks (SBI, HDFC Bank, Bank of Baroda, Axis Bank) could account for ~60% of fresh lending to India Inc. Rates for large corporates are competitive, creating a price war since Sep 2021. AAA-rated entities can borrow at 8-8.5% while A-rated entities at 8.5-8.75%. G-Sec rates are 7.07-7.15%. Banks are vying for other business, such as transaction banking, to make up for low loan pricing.",neutral,0.7933894991874695
2023-07-26 00:30:00,"Day Trading Guide for July 26, 2023: Intraday supports, resistances for Nifty50 stocks","Day Trading Guide gives you the key intraday supports and resistances to watch out for on the Nifty Futures and other widely traded stocks, such as Reliance Industries, Infosys, HDFC Bank, TCS, and SBI.",neutral,0.9158732891082764
2023-07-25 15:21:46,"Dvara KGFS, HDFC Bank in co-lending pact to support micro businesses in rural India","Dvara KGFS, a Chennai-based NBFC, has entered into a co-lending partnership with HDFC Bank to provide capital to micro business units operating primarily in the unorganised sector",positive,0.7832239866256714
2023-07-25 15:07:08,Dvara KGFS enters into pact with HDFC Bank for co-lending,‘Tie-up to enhance capabilities in empowering micro businesses operating in rural areas’,positive,0.8403651118278503
2023-07-25 12:51:38,"Stock Market Today: Sensex, Nifty End Mixed As ITC, Asian Paints Drag; HDFC Bank, Tata Steel Lead","The S&P BSE Sensex Index closed down 29 points or 0.04% at 66,355.71 while the NSE Nifty 50 Index was 8 points or 0.04% higher at 19,680.60.",negative,0.9712954759597778
2023-07-25 10:43:47,"Posing As HDFC Bank Employees, Scammers Cheat Bhopal Dentist Of Rs 10 Lakh - News18","The accused impersonated a bank employee when they contacted the dentist from Bhopal, tricking him into revealing his account details.
",negative,0.7230120897293091
